frame,object_type,confidence,tracking_id,x1,y1,x2,y2,license_plate_confidence,mx1,my1,mx2,my2,license_plate_text
1441,person,0.73,38,691,281,737,400,,,,,,
1441,person,0.53,31,656,289,695,390,,,,,,
1442,car,0.92,36,0,168,658,1003,,,,,,
1442,car,0.79,37,1180,302,1326,425,0.63,,,,,E
1442,car,0.89,41,1425,324,1584,430,1.0,,,,,3
1442,person,0.74,38,692,281,738,403,,,,,,
1442,person,0.69,31,655,289,696,398,,,,,,
1443,car,0.95,36,0,153,605,995,,,,,,
1443,car,0.81,37,1180,301,1329,427,0.63,1241,383,1284,397,E
1443,car,0.86,41,1426,324,1579,428,,,,,,
1443,person,0.73,38,694,280,739,405,,,,,,
1443,person,0.71,31,656,289,698,401,,,,,,
1444,car,0.93,36,0,144,541,990,,,,,,
1444,car,0.78,37,1181,301,1334,429,0.63,,,,,E
1444,car,0.89,41,1426,324,1574,427,1.0,,,,,3
1444,person,0.7,38,695,280,740,405,,,,,,
1444,person,0.67,31,657,289,699,403,,,,,,
1445,car,0.89,36,0,146,473,987,,,,,,
1445,car,0.73,37,1182,300,1337,430,0.63,,,,,E
1445,car,0.89,41,1424,324,1568,426,,,,,,
1445,person,0.72,38,694,281,740,406,,,,,,
1445,person,0.59,31,657,290,698,404,,,,,,
1446,car,0.88,36,0,156,371,1037,,,,,,
1446,car,0.74,37,1184,300,1342,433,0.63,1248,387,1296,407,E
1446,car,0.89,41,1421,325,1564,424,,,,,,
1446,person,0.67,38,695,282,740,405,,,,,,
1446,person,0.48,31,659,289,700,403,,,,,,
1447,car,0.81,36,0,181,248,1056,,,,,,
1447,car,0.8,37,1185,299,1346,436,0.63,,,,,E
1447,car,0.9,41,1420,325,1560,423,,,,,,
1447,person,0.56,38,699,288,740,406,,,,,,
1447,person,0.51,31,663,290,703,402,,,,,,
1448,car,0.82,37,1185,298,1352,439,0.63,,,,,E
1448,car,0.9,41,1419,325,1555,421,1.0,,,,,3
1448,person,0.57,38,701,288,741,407,,,,,,
1448,person,0.51,31,665,294,703,402,,,,,,
1449,car,0.84,37,1186,296,1359,441,0.63,,,,,E
1449,car,0.89,41,1418,324,1552,420,1.0,,,,,3
1449,person,0.56,38,702,289,740,408,,,,,,
1449,person,0.55,31,667,295,703,401,,,,,,
1450,car,0.86,37,1187,294,1365,446,0.63,,,,,E
1450,car,0.9,41,1413,323,1549,418,,,,,,
1450,person,0.6,38,704,290,741,407,,,,,,
1450,person,0.65,31,667,295,704,400,,,,,,
1451,car,0.85,37,1188,294,1370,450,0.63,1264,397,1316,413,E
1451,car,0.92,41,1411,323,1547,416,1.0,,,,,3
1451,person,0.55,38,705,286,743,405,,,,,,
1451,person,0.57,31,668,294,707,400,,,,,,
1452,car,0.87,37,1189,294,1378,454,0.63,,,,,E
1452,car,0.92,41,1408,323,1543,415,,,,,,
1452,person,0.64,38,706,282,746,404,,,,,,
1452,person,0.55,31,670,290,710,400,,,,,,
1453,car,0.85,37,1189,295,1384,456,0.63,1271,402,1327,418,E
1453,car,0.91,41,1407,324,1539,414,,,,,,
1453,person,0.62,38,708,281,748,404,,,,,,
1453,person,0.49,31,672,293,712,399,,,,,,
1454,car,0.73,37,1190,293,1393,459,0.63,,,,,E
1454,car,0.87,41,1409,323,1534,413,,,,,,
1454,person,0.66,38,710,279,751,403,,,,,,
1454,person,0.39,31,675,294,711,399,,,,,,
1455,car,0.82,37,1191,294,1401,465,0.63,,,,,E
1455,car,0.87,41,1411,323,1529,411,,,,,,
1455,person,0.7,38,710,279,752,403,,,,,,
1455,person,0.47,31,676,295,712,397,,,,,,
1456,car,0.87,37,1191,294,1408,470,0.63,1287,409,1348,428,E
1456,car,0.87,41,1402,323,1526,410,,,,,,
1456,person,0.64,38,711,281,752,403,,,,,,
1456,person,0.49,31,678,291,716,398,,,,,,
1457,car,0.88,37,1192,293,1417,474,0.63,,,,,E
1457,car,0.86,41,1399,323,1522,409,,,,,,
1457,person,0.65,38,714,283,752,402,,,,,,
1457,person,0.55,31,679,288,717,395,,,,,,
1458,car,0.88,37,1192,293,1426,478,0.63,1300,416,1364,435,E
1458,car,0.87,41,1399,322,1520,409,,,,,,
1458,person,0.64,38,714,283,753,403,,,,,,
1458,person,0.46,31,679,287,715,394,,,,,,
1459,car,0.87,37,1194,293,1436,483,0.63,1308,418,1373,438,E
1459,car,0.87,41,1400,322,1517,409,,,,,,
1459,person,0.66,38,714,282,754,404,,,,,,
1459,person,0.53,31,678,288,717,395,,,,,,
1460,car,0.89,37,1195,292,1449,489,0.63,,,,,E
1460,car,0.84,41,1406,321,1513,409,,,,,,
1460,person,0.69,38,716,282,755,403,,,,,,
1460,person,0.58,31,677,287,721,398,,,,,,
1461,car,0.91,37,1199,291,1460,495,0.63,1325,426,1394,447,E
1461,car,0.83,41,1413,320,1511,410,,,,,,
1461,person,0.7,38,717,281,756,404,,,,,,
1461,person,0.48,31,679,291,722,399,,,,,,
1462,car,0.9,37,1201,290,1472,501,0.63,1335,430,1406,452,E
1462,person,0.72,38,718,280,757,406,,,,,,
1462,person,0.5,31,680,294,722,399,,,,,,
1463,car,0.9,37,1204,290,1489,506,0.63,1347,436,1420,457,E
1463,person,0.72,38,718,278,758,406,,,,,,
1463,person,0.45,31,685,296,723,400,,,,,,
1464,car,0.87,37,1206,291,1503,513,0.63,,,,,E
1464,person,0.74,38,718,277,758,405,,,,,,
1464,person,0.39,31,686,295,724,400,,,,,,
1465,car,0.83,37,1208,291,1519,520,0.63,1372,445,1450,468,E
1465,person,0.69,38,718,275,759,404,,,,,,
1465,person,0.34,31,688,296,725,397,,,,,,
1466,car,0.85,37,1214,290,1538,526,0.63,,,,,E
1466,person,0.71,38,719,273,761,403,,,,,,
1466,person,0.14,31,689,299,725,394,,,,,,
1467,car,0.93,37,1219,291,1557,533,0.63,,,,,E
1467,person,0.57,38,720,273,762,403,,,,,,
1467,person,0.22,31,691,301,727,395,,,,,,
1468,car,0.85,37,1225,290,1579,540,0.63,,,,,E
1468,person,0.58,38,721,274,762,405,,,,,,
1468,person,0.43,31,694,303,728,396,,,,,,
1469,car,0.89,37,1230,289,1602,550,0.63,,,,,E
1469,person,0.61,38,721,276,763,405,,,,,,
1469,person,0.42,31,693,298,728,397,,,,,,
1470,car,0.88,37,1235,289,1627,562,0.63,,,,,E
1470,person,0.63,38,723,280,764,404,,,,,,
1470,person,0.33,31,694,296,727,395,,,,,,
1471,car,0.86,37,1242,289,1657,572,0.63,1484,484,1585,513,E
1471,person,0.6,38,726,279,765,402,,,,,,
1471,person,0.26,31,695,296,730,395,,,,,,
1472,car,0.9,37,1249,288,1690,583,0.63,,,,,E
1472,person,0.62,38,728,277,766,401,,,,,,
1472,person,0.36,31,694,299,732,395,,,,,,
1473,car,0.91,37,1257,288,1726,591,0.63,,,,,E
1473,person,0.67,38,726,278,767,401,,,,,,
1473,person,0.38,31,695,301,733,397,,,,,,
1474,car,0.91,37,1265,286,1765,604,0.63,1578,514,1693,546,E
1474,person,0.68,38,731,278,768,401,,,,,,
1474,person,0.37,31,697,300,735,398,,,,,,
1475,car,0.91,37,1273,287,1809,617,0.63,,,,,E
1475,person,0.67,38,732,279,769,403,,,,,,
1475,person,0.3,31,701,303,735,399,,,,,,
1476,car,0.91,37,1283,287,1859,631,0.63,1662,540,1790,574,E
1476,person,0.66,38,734,280,771,404,,,,,,
1476,person,0.41,31,705,297,737,402,,,,,,
1477,car,0.89,37,1290,285,1905,646,0.63,,,,,E
1477,person,0.66,38,735,281,772,402,,,,,,
1477,person,0.36,31,708,300,738,401,,,,,,
1478,car,0.92,37,1307,283,1920,660,0.63,,,,,E
1478,person,0.68,38,737,284,775,402,,,,,,
1478,person,0.31,31,708,297,739,401,,,,,,
1479,car,0.93,37,1324,282,1920,677,0.63,,,,,E
1479,person,0.65,38,739,284,776,402,,,,,,
1479,person,0.39,31,709,299,740,399,,,,,,
1479,person,0.7,47,646,285,686,395,,,,,,
1480,car,0.93,37,1341,282,1920,704,,,,,,
1480,person,0.63,38,739,283,777,402,,,,,,
1480,person,0.38,31,710,298,741,400,,,,,,
1480,person,0.56,47,644,286,684,395,,,,,,
1481,car,0.92,37,1359,281,1920,731,,,,,,
1481,person,0.62,38,740,284,780,402,,,,,,
1481,person,0.47,31,711,296,744,399,,,,,,
1481,person,0.75,47,643,285,681,395,,,,,,
1482,car,0.92,37,1378,281,1920,760,,,,,,
1482,person,0.64,38,743,284,782,401,,,,,,
1482,person,0.53,31,712,297,748,399,,,,,,
1482,person,0.72,47,640,284,680,395,,,,,,
1483,car,0.94,37,1401,280,1920,795,,,,,,
1483,person,0.61,38,745,285,784,401,,,,,,
1483,person,0.45,31,715,298,749,398,,,,,,
1483,person,0.69,47,639,283,677,395,,,,,,
1484,car,0.94,37,1427,279,1920,832,,,,,,
1484,person,0.64,38,747,285,784,399,,,,,,
1484,person,0.46,31,716,298,750,395,,,,,,
1484,person,0.63,47,637,283,675,395,,,,,,
1485,car,0.93,37,1456,280,1920,818,,,,,,
1485,person,0.63,38,749,284,785,400,,,,,,
1485,person,0.45,31,717,299,750,397,,,,,,
1485,person,0.6,47,634,282,674,396,,,,,,
1486,car,0.92,37,1487,280,1920,783,,,,,,
1486,person,0.63,38,751,285,785,402,,,,,,
1486,person,0.54,31,719,299,751,400,,,,,,
1486,person,0.48,47,634,283,673,395,,,,,,
1487,car,0.92,37,1525,280,1920,766,,,,,,
1487,person,0.63,38,751,285,785,402,,,,,,
1487,person,0.48,31,720,300,751,400,,,,,,
1487,person,0.71,47,632,283,672,395,,,,,,
1488,car,0.93,37,1568,282,1920,759,,,,,,
1488,person,0.62,38,751,285,786,403,,,,,,
1488,person,0.36,31,720,300,752,400,,,,,,
1488,person,0.71,47,630,283,671,395,,,,,,
1489,car,0.94,37,1620,284,1920,769,,,,,,
1489,person,0.67,38,751,285,787,404,,,,,,
1489,person,0.45,31,720,298,752,398,,,,,,
1489,person,0.69,47,625,282,669,397,,,,,,
1490,car,0.86,37,1678,292,1920,800,,,,,,
1490,person,0.66,38,753,285,787,401,,,,,,
1490,person,0.42,31,721,295,752,401,,,,,,
1490,person,0.71,47,624,281,668,398,,,,,,
1491,person,0.64,38,754,286,788,400,,,,,,
1491,person,0.4,31,722,292,751,401,,,,,,
1491,person,0.72,47,622,280,666,398,,,,,,
1492,person,0.62,38,754,286,789,399,,,,,,
1492,person,0.41,31,723,294,751,397,,,,,,
1492,person,0.72,47,621,277,665,397,,,,,,
1493,person,0.54,38,755,290,790,400,,,,,,
1493,person,0.39,31,723,297,752,401,,,,,,
1493,person,0.73,47,620,273,664,396,,,,,,
1494,person,0.46,38,757,296,791,399,,,,,,
1494,person,0.37,31,725,297,757,398,,,,,,
1494,person,0.67,47,619,273,663,396,,,,,,
1495,person,0.56,38,759,291,793,398,,,,,,
1495,person,0.35,31,725,297,758,396,,,,,,
1495,person,0.69,47,618,273,662,397,,,,,,
1496,person,0.62,38,760,297,796,398,,,,,,
1496,person,0.48,31,726,296,759,396,,,,,,
1496,person,0.75,47,617,273,661,398,,,,,,
1497,person,0.6,38,761,291,797,398,,,,,,
1497,person,0.56,31,726,295,760,395,,,,,,
1497,person,0.76,47,616,274,660,398,,,,,,
1498,person,0.66,38,762,288,798,397,,,,,,
1498,person,0.63,31,726,294,763,395,,,,,,
1498,person,0.77,47,615,274,658,398,,,,,,
1499,person,0.7,38,762,286,800,397,,,,,,
1499,person,0.63,31,726,291,764,396,,,,,,
1499,person,0.76,47,614,273,657,397,,,,,,
1500,person,0.71,38,764,286,801,397,,,,,,
1500,person,0.64,31,727,297,765,397,,,,,,
1500,person,0.76,47,612,272,657,397,,,,,,
1501,person,0.68,38,765,291,802,397,,,,,,
1501,person,0.71,31,727,296,766,396,,,,,,
1501,person,0.74,47,610,274,656,398,,,,,,
1502,person,0.77,38,766,288,804,396,,,,,,
1502,person,0.77,31,728,294,767,397,,,,,,
1502,person,0.75,47,609,273,654,399,,,,,,
1503,person,0.78,38,766,285,805,395,,,,,,
1503,person,0.73,31,729,291,768,397,,,,,,
1503,person,0.73,47,606,273,653,399,,,,,,
1504,person,0.79,38,767,282,806,395,,,,,,
1504,person,0.7,31,729,289,768,396,,,,,,
1504,person,0.68,47,604,275,650,400,,,,,,
1505,person,0.8,38,768,280,807,395,,,,,,
1505,person,0.74,31,730,289,768,395,,,,,,
1505,person,0.66,47,602,274,647,400,,,,,,
1506,person,0.76,38,769,280,808,396,,,,,,
1506,person,0.68,31,731,290,769,394,,,,,,
1506,person,0.63,47,600,275,645,400,,,,,,
1507,person,0.76,38,770,283,809,395,,,,,,
1507,person,0.7,31,732,287,770,393,,,,,,
1507,person,0.62,47,598,277,641,400,,,,,,
1508,person,0.74,38,771,284,810,394,,,,,,
1508,person,0.73,31,732,284,770,393,,,,,,
1508,person,0.56,47,597,279,637,401,,,,,,
1509,person,0.7,38,772,284,811,394,,,,,,
1509,person,0.67,31,734,285,771,394,,,,,,
1509,person,0.57,47,594,280,633,401,,,,,,
1510,person,0.66,38,775,283,812,394,,,,,,
1510,person,0.6,31,735,288,773,394,,,,,,
1510,person,0.56,47,591,281,631,401,,,,,,
1511,person,0.68,38,777,285,812,394,,,,,,
1511,person,0.57,31,736,291,773,394,,,,,,
1511,person,0.61,47,589,284,630,402,,,,,,
1512,person,0.68,38,777,284,813,394,,,,,,
1512,person,0.51,31,736,295,773,390,,,,,,
1512,person,0.58,47,587,284,628,402,,,,,,
1513,person,0.66,38,779,283,814,395,,,,,,
1513,person,0.49,31,738,296,775,390,,,,,,
1513,person,0.71,47,586,285,626,402,,,,,,
1514,person,0.65,38,780,282,815,396,,,,,,
1514,person,0.48,31,739,298,776,390,,,,,,
1514,person,0.63,47,585,287,624,402,,,,,,
1515,person,0.66,38,780,282,815,395,,,,,,
1515,person,0.53,31,740,298,776,389,,,,,,
1515,person,0.7,47,582,286,623,403,,,,,,
1516,person,0.64,38,781,283,816,395,,,,,,
1516,person,0.47,31,740,298,777,389,,,,,,
1516,car,0.77,45,1208,310,1302,390,,,,,,
1516,person,0.66,47,579,286,622,403,,,,,,
1517,person,0.67,38,782,283,816,393,,,,,,
1517,person,0.51,31,741,296,777,389,,,,,,
1517,car,0.8,45,1207,310,1303,392,,,,,,
1517,person,0.61,47,575,285,621,404,,,,,,
1518,person,0.7,38,783,283,817,394,,,,,,
1518,person,0.59,31,741,295,778,389,,,,,,
1518,car,0.78,45,1207,309,1304,392,,,,,,
1518,person,0.59,47,573,284,618,403,,,,,,
1519,person,0.71,38,784,284,818,395,,,,,,
1519,person,0.6,31,741,296,778,390,,,,,,
1519,car,0.78,45,1207,309,1304,394,,,,,,
1519,person,0.23,47,571,285,615,403,,,,,,
1520,person,0.73,38,785,284,818,394,,,,,,
1520,person,0.58,31,741,294,778,390,,,,,,
1520,car,0.77,45,1207,311,1305,395,,,,,,
1520,person,0.13,47,568,283,612,402,,,,,,
1521,person,0.73,38,785,285,819,395,,,,,,
1521,person,0.54,31,742,293,778,390,,,,,,
1521,car,0.79,45,1207,310,1306,396,,,,,,
1521,person,0.21,47,566,282,610,402,,,,,,
1522,person,0.72,38,785,286,819,394,,,,,,
1522,person,0.51,31,742,291,778,391,,,,,,
1522,car,0.8,45,1206,309,1307,397,,,,,,
1522,person,0.51,47,563,279,608,405,,,,,,
1523,person,0.73,38,785,286,820,394,,,,,,
1523,person,0.62,31,743,291,778,392,,,,,,
1523,car,0.81,45,1206,310,1308,398,,,,,,
1523,person,0.61,47,562,281,607,404,,,,,,
1524,person,0.74,38,785,286,821,394,,,,,,
1524,person,0.63,31,743,294,779,394,,,,,,
1524,car,0.83,45,1206,310,1310,400,,,,,,
1524,person,0.58,47,561,281,605,402,,,,,,
1525,person,0.7,38,787,288,823,395,,,,,,
1525,person,0.45,31,744,297,780,392,,,,,,
1525,car,0.85,45,1205,309,1311,401,,,,,,
1525,person,0.58,47,560,283,603,402,,,,,,
1525,person,0.71,51,1778,321,1906,485,,,,,,
1526,person,0.68,38,789,288,825,394,,,,,,
1526,person,0.39,31,746,298,782,390,,,,,,
1526,car,0.87,45,1205,310,1312,401,,,,,,
1526,person,0.62,47,555,283,602,404,,,,,,
1526,person,0.69,51,1766,321,1888,475,,,,,,
1527,person,0.72,38,791,286,826,394,,,,,,
1527,person,0.55,31,746,295,784,390,,,,,,
1527,car,0.87,45,1205,309,1314,402,,,,,,
1527,person,0.58,47,551,279,600,408,,,,,,
1527,person,0.56,51,1756,325,1866,478,,,,,,
1528,person,0.72,38,792,286,828,394,,,,,,
1528,person,0.6,31,747,291,786,392,,,,,,
1528,car,0.87,45,1204,309,1315,403,,,,,,
1528,person,0.53,47,549,276,599,408,,,,,,
1528,person,0.55,51,1737,322,1842,471,,,,,,
1529,person,0.77,38,793,285,829,394,,,,,,
1529,person,0.59,31,748,292,786,390,,,,,,
1529,car,0.85,45,1204,308,1318,404,,,,,,
1529,person,0.6,47,545,274,597,407,,,,,,
1529,person,0.65,51,1723,319,1822,463,,,,,,
1530,person,0.75,38,793,284,830,393,,,,,,
1530,person,0.62,31,749,292,786,391,,,,,,
1530,car,0.87,45,1205,308,1319,405,,,,,,
1530,person,0.66,47,540,273,594,408,,,,,,
1530,person,0.63,51,1707,315,1804,468,,,,,,
1531,person,0.78,38,794,283,831,393,,,,,,
1531,person,0.65,31,749,294,787,390,,,,,,
1531,car,0.87,45,1204,307,1321,407,,,,,,
1531,person,0.64,47,538,273,591,407,,,,,,
1531,person,0.64,51,1687,315,1788,468,,,,,,
1532,person,0.78,38,794,283,832,392,,,,,,
1532,person,0.71,31,749,295,787,389,,,,,,
1532,car,0.85,45,1205,306,1322,408,,,,,,
1532,person,0.63,47,536,271,587,408,,,,,,
1532,person,0.57,51,1683,320,1771,466,,,,,,
1533,person,0.8,38,794,283,833,392,,,,,,
1533,person,0.67,31,750,294,788,389,,,,,,
1533,car,0.87,45,1204,306,1324,410,,,,,,
1533,person,0.54,47,534,279,583,408,,,,,,
1533,person,0.59,51,1672,320,1756,462,,,,,,
1534,person,0.82,38,795,283,833,391,,,,,,
1534,person,0.75,31,750,292,788,389,,,,,,
1534,car,0.88,45,1204,306,1327,411,,,,,,
1534,person,0.56,47,532,279,579,408,,,,,,
1534,person,0.53,51,1667,318,1743,466,,,,,,
1535,person,0.79,38,795,284,833,391,,,,,,
1535,person,0.76,31,750,289,788,388,,,,,,
1535,car,0.88,45,1203,306,1331,413,,,,,,
1535,person,0.56,47,529,277,577,410,,,,,,
1535,person,0.52,51,1655,319,1729,468,,,,,,
1536,person,0.78,38,795,285,833,392,,,,,,
1536,person,0.74,31,750,289,788,387,,,,,,
1536,car,0.87,45,1202,307,1332,415,0.49,1252,379,1292,392,7
1536,person,0.5,47,526,276,575,409,,,,,,
1536,person,0.58,51,1643,317,1717,464,,,,,,
1537,person,0.74,38,797,286,833,391,,,,,,
1537,person,0.73,31,752,294,788,385,,,,,,
1537,car,0.87,45,1203,306,1335,417,0.49,,,,,7
1537,person,0.57,47,521,276,574,411,,,,,,
1537,person,0.31,51,1632,320,1703,449,,,,,,
1538,person,0.73,38,798,286,832,389,,,,,,
1538,person,0.72,31,753,295,788,385,,,,,,
1538,car,0.88,45,1202,306,1338,418,0.49,1255,381,1294,394,7
1538,person,0.66,47,515,276,571,411,,,,,,
1538,person,0.63,51,1615,318,1692,447,,,,,,
1539,person,0.72,38,798,286,833,391,,,,,,
1539,person,0.69,31,754,296,788,385,,,,,,
1539,car,0.84,45,1204,306,1340,421,0.49,,,,,7
1539,person,0.63,47,513,275,570,411,,,,,,
1539,person,0.49,51,1603,317,1680,445,,,,,,
1540,person,0.7,38,798,285,833,389,,,,,,
1540,person,0.67,31,754,294,787,386,,,,,,
1540,car,0.83,45,1205,305,1341,423,0.49,1257,383,1300,397,7
1540,person,0.69,47,511,276,568,411,,,,,,
1540,person,0.54,51,1594,316,1670,445,,,,,,
1541,person,0.68,38,799,286,833,388,,,,,,
1541,person,0.6,31,755,293,787,385,,,,,,
1541,car,0.83,45,1205,305,1345,425,0.93,1258,384,1300,398,2
1541,person,0.75,47,511,281,565,412,,,,,,
1541,person,0.64,51,1582,313,1658,452,,,,,,
1542,person,0.69,38,800,285,833,389,,,,,,
1542,person,0.62,31,755,290,787,387,,,,,,
1542,car,0.82,45,1206,305,1347,427,0.93,1261,386,1301,400,2
1542,person,0.73,47,509,283,561,411,,,,,,
1542,person,0.56,51,1574,316,1648,454,,,,,,
1543,person,0.7,38,800,284,834,389,,,,,,
1543,person,0.64,31,756,288,788,386,,,,,,
1543,car,0.82,45,1207,305,1350,428,0.93,1257,386,1305,403,2
1543,person,0.64,47,507,282,558,411,,,,,,
1543,person,0.7,51,1568,314,1640,452,,,,,,
1544,person,0.71,38,800,283,834,389,,,,,,
1544,person,0.6,31,756,289,789,387,,,,,,
1544,car,0.81,45,1208,304,1351,430,0.93,,,,,2
1544,person,0.61,47,506,282,556,411,,,,,,
1544,person,0.56,51,1567,314,1630,449,,,,,,
1545,person,0.71,38,800,284,835,389,,,,,,
1545,person,0.68,31,756,289,791,388,,,,,,
1545,car,0.77,45,1209,302,1354,430,0.93,,,,,2
1545,person,0.55,47,505,282,554,410,,,,,,
1545,person,0.55,51,1559,315,1624,446,,,,,,
1546,person,0.72,38,801,284,835,390,,,,,,
1546,person,0.68,31,757,290,794,388,,,,,,
1546,car,0.78,45,1209,301,1359,432,0.93,1264,392,1311,407,2
1546,person,0.62,47,503,280,551,410,,,,,,
1546,person,0.59,51,1553,314,1614,444,,,,,,
1547,person,0.7,38,801,284,835,390,,,,,,
1547,person,0.72,31,757,291,796,389,,,,,,
1547,car,0.78,45,1209,300,1363,433,0.93,1267,393,1314,409,2
1547,person,0.6,47,498,280,549,411,,,,,,
1547,person,0.53,51,1546,316,1606,441,,,,,,
1548,person,0.69,38,802,284,835,389,,,,,,
1548,person,0.71,31,757,292,796,389,,,,,,
1548,car,0.73,45,1209,300,1367,435,0.93,1269,395,1317,412,2
1548,person,0.54,47,495,281,548,407,,,,,,
1548,person,0.56,51,1540,319,1600,438,,,,,,
1549,person,0.71,38,802,285,835,389,,,,,,
1549,person,0.73,31,757,294,797,387,,,,,,
1549,car,0.71,45,1209,301,1369,438,0.93,,,,,2
1549,person,0.64,47,492,283,544,408,,,,,,
1549,person,0.58,51,1538,319,1595,435,,,,,,
1550,person,0.72,38,803,285,836,390,,,,,,
1550,person,0.71,31,757,292,797,385,,,,,,
1550,car,0.72,45,1208,300,1373,443,0.93,1273,398,1324,415,2
1550,person,0.67,47,487,282,542,408,,,,,,
1550,person,0.62,51,1533,314,1593,437,,,,,,
1551,person,0.7,38,804,285,837,390,,,,,,
1551,person,0.7,31,758,290,797,384,,,,,,
1551,car,0.76,45,1209,300,1378,447,0.93,,,,,2
1551,person,0.65,47,485,279,541,407,,,,,,
1551,person,0.63,51,1526,314,1588,437,,,,,,
1552,person,0.73,38,805,286,838,390,,,,,,
1552,person,0.7,31,759,291,797,385,,,,,,
1552,car,0.83,45,1210,299,1382,450,0.93,,,,,2
1552,person,0.64,47,481,274,539,410,,,,,,
1552,person,0.56,51,1523,314,1578,434,,,,,,
1553,person,0.73,38,805,286,838,390,,,,,,
1553,person,0.74,31,760,293,798,386,,,,,,
1553,car,0.83,45,1211,299,1388,451,0.93,,,,,2
1553,person,0.67,47,481,272,536,412,,,,,,
1553,person,0.63,51,1519,313,1571,430,,,,,,
1554,person,0.7,38,806,287,838,389,,,,,,
1554,person,0.73,31,760,295,799,386,,,,,,
1554,car,0.8,45,1214,299,1394,455,0.93,1286,406,1342,424,2
1554,person,0.65,47,479,274,532,413,,,,,,
1554,person,0.71,51,1514,312,1568,428,,,,,,
1555,person,0.73,38,806,287,839,389,,,,,,
1555,person,0.66,31,761,298,799,386,,,,,,
1555,car,0.77,45,1215,298,1401,458,0.93,1290,408,1348,427,2
1555,person,0.63,47,476,275,530,414,,,,,,
1555,person,0.67,51,1511,313,1561,426,,,,,,
1556,person,0.72,38,807,287,839,388,,,,,,
1556,person,0.71,31,763,297,799,387,,,,,,
1556,car,0.82,45,1215,297,1408,463,0.93,,,,,2
1556,person,0.64,47,474,274,528,415,,,,,,
1556,person,0.71,51,1507,314,1556,427,,,,,,
1557,person,0.73,38,807,288,839,387,,,,,,
1557,person,0.72,31,764,295,799,389,,,,,,
1557,car,0.86,45,1213,297,1416,468,0.93,,,,,2
1557,person,0.63,47,471,273,525,415,,,,,,
1557,person,0.63,51,1502,320,1553,426,,,,,,
1558,person,0.72,38,808,288,840,387,,,,,,
1558,person,0.72,31,764,295,799,390,,,,,,
1558,car,0.88,45,1215,298,1424,472,0.93,1308,416,1368,436,2
1558,person,0.7,47,468,276,520,416,,,,,,
1558,person,0.55,51,1500,324,1551,425,,,,,,
1559,person,0.73,38,808,288,841,387,,,,,,
1559,person,0.7,31,766,294,799,389,,,,,,
1559,car,0.86,45,1216,298,1432,476,0.93,,,,,2
1559,person,0.68,47,465,274,518,416,,,,,,
1559,person,0.57,51,1496,326,1547,422,,,,,,
1560,person,0.71,38,808,288,842,387,,,,,,
1560,person,0.66,31,767,292,799,388,,,,,,
1560,car,0.89,45,1216,298,1442,481,0.93,1318,422,1386,443,2
1560,person,0.65,47,461,277,514,415,,,,,,
1561,person,0.68,38,809,288,842,384,,,,,,
1561,person,0.6,31,768,292,800,385,,,,,,
1561,car,0.88,45,1219,296,1452,484,0.93,,,,,2
1561,person,0.53,47,459,278,510,418,,,,,,
1561,person,0.35,51,1491,330,1537,418,,,,,,
1562,person,0.67,38,810,288,843,383,,,,,,
1562,person,0.54,31,769,293,801,384,,,,,,
1562,car,0.9,45,1223,293,1462,489,0.93,,,,,2
1562,person,0.63,47,454,275,508,420,,,,,,
1562,person,0.17,51,1488,332,1532,415,,,,,,
1563,person,0.7,38,811,287,844,385,,,,,,
1563,person,0.55,31,769,292,803,381,,,,,,
1563,car,0.9,45,1225,292,1475,495,0.93,1344,431,1413,454,2
1563,person,0.68,47,452,278,506,420,,,,,,
1564,person,0.69,38,812,286,844,384,,,,,,
1564,person,0.5,31,770,291,804,379,,,,,,
1564,car,0.89,45,1227,293,1487,501,0.93,1352,434,1428,459,2
1564,person,0.69,47,450,278,505,420,,,,,,
1565,person,0.72,38,812,287,845,385,,,,,,
1565,person,0.44,31,770,292,804,377,,,,,,
1565,car,0.89,45,1230,293,1501,506,0.93,1364,439,1440,464,2
1565,person,0.68,47,449,279,503,422,,,,,,
1566,person,0.75,38,813,286,846,386,,,,,,
1566,person,0.45,31,771,294,804,377,,,,,,
1566,car,0.89,45,1233,293,1514,512,0.93,1375,443,1453,469,2
1566,person,0.63,47,447,279,501,422,,,,,,
1566,person,0.12,51,1477,326,1519,403,,,,,,
1567,person,0.73,38,813,285,847,384,,,,,,
1567,person,0.39,31,773,296,804,378,,,,,,
1567,car,0.89,45,1237,293,1529,520,0.93,,,,,2
1567,person,0.73,47,445,280,497,424,,,,,,
1568,person,0.69,38,815,285,847,387,,,,,,
1568,person,0.41,31,773,297,806,377,,,,,,
1568,car,0.91,45,1240,292,1547,526,0.93,1404,452,1485,481,2
1568,person,0.73,47,442,280,493,425,,,,,,
1569,person,0.68,38,816,285,848,388,,,,,,
1569,person,0.41,31,773,296,806,379,,,,,,
1569,car,0.91,45,1244,293,1565,532,0.93,,,,,2
1569,person,0.71,47,439,278,491,424,,,,,,
1570,person,0.72,38,816,285,848,388,,,,,,
1570,person,0.44,31,773,295,806,380,,,,,,
1570,car,0.9,45,1250,292,1585,539,0.93,1434,462,1521,493,2
1570,person,0.74,47,438,275,489,425,,,,,,
1571,person,0.72,38,816,285,849,388,,,,,,
1571,person,0.48,31,774,293,808,377,,,,,,
1571,car,0.89,45,1257,292,1606,544,0.93,1452,468,1543,500,2
